user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,class
364787,1/1/2015 5:55,1/7/2015 8:36,33,WPOJUXVISXBQS,Ads,Chrome,M,32,2731235388,0
55836,2/2/2015 3:44,2/17/2015 17:24,75,TGAUJJTUHBBXV,Ads,FireFox,M,28,1046272180,0
35878,5/7/2015 18:24,9/1/2015 14:11,37,RGKGHUNNLBAKK,Ads,Chrome,M,18,1653936703,0
83950,3/13/2015 0:26,4/20/2015 0:35,55,QISKLCFUJGKPM,SEO,Safari,M,43,83624328.57,0
87292,5/24/2015 11:35,7/14/2015 21:59,44,MZNBNHLQKPYYH,SEO,IE,M,36,919624468.4,0
284445,1/3/2015 14:28,1/3/2015 14:28,36,KYVRZBAZAXHYQ,Ads,Chrome,F,46,1542531992,1
394302,1/13/2015 3:00,1/13/2015 3:00,18,IURVDXDVUCIJQ,SEO,Chrome,F,34,1476841657,1
275309,4/15/2015 22:16,7/17/2015 5:48,31,IUUTRVFQOMVOW,Ads,IE,F,42,1042748977,0
373613,5/23/2015 11:19,6/6/2015 15:19,31,YKSHCVOVXYORM,Ads,Opera,M,19,3843352717,0
107265,2/8/2015 17:42,5/6/2015 21:56,30,FCJPPAXZOSCXB,Direct,Chrome,M,28,450031153.9,0
201761,3/7/2015 0:53,3/17/2015 13:06,41,OJHJWHACLWZIK,Ads,Safari,F,23,1997567462,0
384069,4/21/2015 0:22,8/2/2015 2:24,23,NEJASFYEWROUI,Direct,Chrome,F,38,1411896547,0
127524,4/28/2015 8:05,7/29/2015 13:37,24,HJIZPQTRIIZRE,Ads,FireFox,M,40,840664658.5,0
251960,3/19/2015 1:05,5/22/2015 7:49,19,VHJWXYBBKEYIN,Ads,Safari,M,33,2864864078,0
69180,1/9/2015 0:58,1/9/2015 0:58,18,WBBPGFKHVUYEU,SEO,Chrome,F,35,4081075207,1
29752,4/15/2015 11:30,8/3/2015 11:43,18,HFZJGNBXWWFTO,Ads,IE,F,45,2211100924,0
39147,1/13/2015 11:34,2/25/2015 17:10,37,UHWHNVXMMGVFS,SEO,Opera,M,37,1831692197,0
257764,3/10/2015 1:22,4/2/2015 19:25,25,GQIQNCNWMHYGC,SEO,IE,M,38,648881043.9,0
72511,6/30/2015 22:17,10/25/2015 5:54,30,WIXYFPJPDQUFN,SEO,IE,M,29,1315803260,0
23569,2/21/2015 1:25,3/19/2015 9:22,72,CESLNZFGUJJRH,Ads,IE,F,18,3578204793,0
117535,4/10/2015 12:09,5/17/2015 9:06,39,WFJUWOFBYYICN,Direct,Chrome,F,31,3227338946,0
56319,4/6/2015 15:48,6/8/2015 20:12,16,PZEURIRJJBERD,Ads,Chrome,F,38,1238553796,0
294591,3/23/2015 17:18,4/12/2015 17:11,31,ZIYAUGGONPYHM,Direct,Safari,M,20,2803184988,0
105597,5/15/2015 0:58,5/26/2015 9:24,60,EOXEKCSKUSCUZ,Ads,IE,M,36,3245290048,0
396289,3/16/2015 6:06,6/11/2015 14:16,15,HVRWWKJDJQYRC,Direct,FireFox,F,50,2611110620,0
268454,5/10/2015 12:26,9/7/2015 10:35,23,URAABMAOSREUR,SEO,Chrome,F,23,1911640379,0
3096,7/31/2015 22:40,8/11/2015 11:47,41,IYAEZXMMLKQCI,SEO,Chrome,M,32,461070372,0
46797,4/12/2015 18:48,6/17/2015 8:44,48,SXGSUMQNCGPGH,Ads,IE,F,28,1145315716,0
156970,4/24/2015 4:16,8/11/2015 9:23,53,FLMVTZPNGXHDS,SEO,IE,F,37,1383327678,0
365134,3/12/2015 13:00,4/27/2015 0:53,39,KTYPCXPWQIQIF,Ads,Chrome,M,38,3220599780,0
381374,4/7/2015 3:45,6/2/2015 4:52,30,OPHNZAMRNPWUH,Ads,Chrome,F,36,1123145865,0
63038,3/27/2015 13:08,4/23/2015 8:16,32,RHENDAEZUOYOT,SEO,Safari,F,25,269803900,0
167540,3/13/2015 5:19,7/2/2015 18:18,19,EDLXKSJVZXBGX,Ads,IE,M,22,340735801.7,0
399638,4/5/2015 11:12,5/12/2015 22:00,28,KTYLVAAPQNNAF,SEO,Chrome,M,25,1972153096,0
85726,1/25/2015 12:37,3/4/2015 22:42,21,NTWOYDGQBFQCR,SEO,FireFox,M,33,1284608776,0
32267,2/17/2015 4:58,6/3/2015 16:34,47,VHTZYUWWTSNRB,Direct,FireFox,M,31,664163791.1,0
353642,7/24/2015 10:16,8/29/2015 11:19,22,MEKQZEQPENELI,Direct,IE,M,48,2399303775,0
225170,3/17/2015 2:53,7/11/2015 18:24,41,XEIZMTMZQIIQW,Direct,IE,F,35,56230640.64,0
297170,7/24/2015 8:21,8/27/2015 8:35,24,BRLJKBXEEKYUK,Ads,IE,M,41,1997780847,0
96624,1/9/2015 14:39,1/9/2015 14:39,35,QATSEOIQQQMCE,SEO,Chrome,M,33,1970711687,1
264060,8/1/2015 1:41,10/26/2015 4:59,47,FMTIREZHYIPCX,SEO,IE,M,31,1286443225,0
312073,1/5/2015 17:20,1/5/2015 17:20,59,SZCXVVZCSIQPZ,Ads,IE,M,40,612838786.4,1
229329,1/5/2015 21:42,3/25/2015 5:09,10,AIIWMFEYQQIEB,Ads,Opera,M,29,1686759431,0
217084,1/11/2015 3:52,2/7/2015 17:37,16,UAXMDTCVNNTFI,Ads,Chrome,F,28,2463423303,0
56759,5/5/2015 23:11,7/4/2015 20:01,34,MLOERNPDXGKAE,SEO,Safari,F,39,3769398765,0
241529,2/7/2015 22:38,6/5/2015 16:24,22,ESTCCLCZJKPKO,Direct,Chrome,M,40,2209017069,0
281707,8/11/2015 23:06,11/1/2015 17:44,56,KQBBOJVMPVNDL,Direct,Chrome,M,28,2726103331,0
7489,1/23/2015 7:09,5/11/2015 12:45,42,IAUHJUDFZYZVR,SEO,FireFox,M,19,2498809382,0
286034,2/14/2015 7:46,4/30/2015 16:52,31,JJLOFQMKNOHYC,Ads,Chrome,M,26,1202027727,0
307838,6/25/2015 16:52,8/7/2015 7:53,78,KNCANTBXQSHIX,SEO,Chrome,M,35,182894524.5,0
330941,1/4/2015 7:28,3/27/2015 17:20,42,JFBCMTLSKVYEG,Direct,Chrome,F,60,3189969185,0
253718,2/26/2015 17:10,6/25/2015 4:48,49,HYJTBXMPWYQJV,SEO,Chrome,F,38,3100533022,0
303658,4/17/2015 16:27,8/5/2015 5:01,24,PJUUIRRZDBDSJ,SEO,Chrome,M,23,2545794350,0
30623,2/4/2015 20:47,5/4/2015 0:21,27,WKBNSHQJDCJHZ,Direct,Chrome,M,27,3635071713,0
343227,8/15/2015 6:56,10/19/2015 23:34,11,LGVKXGQZWRHMF,SEO,Safari,F,20,2896916988,0
280118,5/22/2015 9:03,6/24/2015 23:43,34,JBBXAZADWDMBG,Ads,IE,M,27,3948503355,0
321855,1/1/2015 1:53,1/1/2015 1:53,23,XPRVJYHQCXDPS,Direct,IE,F,32,3456517305,1
388390,7/22/2015 17:16,10/26/2015 7:43,24,JZEFHFQXARCMT,Ads,Safari,F,29,3302082643,0
23516,4/6/2015 3:46,6/6/2015 4:15,25,YPOBYHLUELSKU,SEO,Chrome,M,40,1350827072,0
10190,5/2/2015 4:27,6/23/2015 11:16,18,JKPBKPCLFYCFS,Direct,Chrome,M,35,1142985488,0
25994,3/13/2015 15:14,4/15/2015 15:25,28,OXQETEBJNMTMJ,Ads,Chrome,M,44,273876862,0
1982,7/11/2015 4:30,9/1/2015 8:12,38,PIWVNYFMDIHLG,SEO,Safari,M,32,3831737610,0
280668,4/7/2015 15:17,5/22/2015 23:56,23,LLDUCXCOQTVWC,SEO,Chrome,M,38,357378530.9,0
357997,4/12/2015 19:12,4/25/2015 17:54,71,GBPTRYLMRALVC,Direct,Safari,M,36,3951190336,0
86311,1/8/2015 4:00,1/8/2015 4:00,40,TAODVYWZTHMTO,Ads,Chrome,M,40,1687739121,1
231358,1/13/2015 19:15,4/5/2015 3:58,27,MPOEYWRAUSYBW,SEO,Safari,M,29,4290199342,0
83150,4/20/2015 20:38,6/21/2015 8:48,49,JFHLRQWLIPUYL,Direct,FireFox,F,25,2463582377,0
396990,1/20/2015 10:23,3/30/2015 5:26,44,UGSXAUYIYTVDP,SEO,Chrome,M,36,4019617398,0
318665,5/1/2015 2:15,5/18/2015 19:38,17,QBOMNMODENJUM,Direct,Chrome,F,28,772372592.3,0
214897,6/11/2015 8:31,10/1/2015 22:48,29,NPAAGTVKHIEKG,Ads,Chrome,F,51,2870162035,0
15323,8/18/2015 3:39,10/29/2015 0:44,24,WLEHKAGQTOOZA,SEO,Chrome,M,29,420526366.4,0
141269,1/8/2015 19:27,1/8/2015 19:27,51,OPYQBBMQTBFLX,SEO,FireFox,F,28,1016756029,1
339800,1/10/2015 14:43,1/10/2015 14:43,10,OYGQAVBHVOYUB,Ads,Safari,M,23,1923420216,1
144602,3/17/2015 4:45,7/3/2015 8:52,60,IHDLYOFNLBDLL,SEO,Chrome,F,39,1835328995,0
250430,3/12/2015 20:12,4/9/2015 21:43,50,EIHUVSTZJXIEP,Direct,IE,F,51,689851119.3,0
129473,1/8/2015 10:34,1/8/2015 10:34,12,IGAXAVAZFJYOB,Ads,Safari,M,33,2447058461,1
368694,5/5/2015 7:53,7/30/2015 17:04,27,IVYEENHPRZOZU,SEO,IE,M,45,2218641467,0
201921,3/3/2015 5:52,4/22/2015 9:23,48,NWZNHJQXNRDSU,Direct,Safari,M,36,1063300931,0
162058,5/18/2015 2:34,9/8/2015 16:00,31,UTOFKZFTXUNTO,SEO,IE,M,30,3847636718,0
253620,1/10/2015 2:11,1/10/2015 2:11,38,JAHNCCDAXZFVZ,SEO,Chrome,M,40,3554333145,1
124235,1/27/2015 18:44,3/7/2015 7:52,45,IPCEFSBHWFYVB,Ads,IE,M,25,3579773842,0
375511,6/30/2015 3:10,10/14/2015 14:57,21,SKWRHLFPZFNSM,Ads,Chrome,M,36,3779600999,0
143198,7/8/2015 23:28,9/19/2015 15:11,55,UIYDBKGYWCBIF,Ads,Safari,F,35,3060964613,0
16518,7/6/2015 13:32,9/9/2015 0:58,11,MXROQXVWDAKKI,Direct,Chrome,F,43,3195820953,0
311993,5/13/2015 0:04,6/29/2015 2:40,35,VODXCSEWENHWQ,Ads,Chrome,F,21,160344976,0
228672,3/3/2015 23:08,4/3/2015 13:47,48,YYXNQRGKQQFBQ,Ads,Chrome,M,36,4094777395,0
208332,1/15/2015 6:53,1/16/2015 2:57,22,AAKUSAPYGYTZD,Ads,Chrome,M,23,3584513237,0
395836,2/23/2015 21:06,6/9/2015 1:32,40,AZQLOYURPXDUA,Ads,Opera,F,48,1956921841,0
72214,1/26/2015 16:58,2/23/2015 16:03,18,DNATJRKVEDZXI,Ads,Chrome,M,23,3801154879,0
360287,7/19/2015 4:00,8/5/2015 12:20,60,WJWOVSJAPIMUS,Direct,Chrome,M,24,3490615738,0
398702,1/4/2015 7:05,1/4/2015 7:05,30,ENGEGUXOQURJK,SEO,IE,M,39,2561534109,1
362713,1/20/2015 5:37,5/1/2015 16:36,32,LTIKZWGNJZQUA,Ads,Chrome,M,47,2454183216,0
303733,1/11/2015 8:15,1/11/2015 8:15,42,BALITCTPUJLHB,SEO,FireFox,F,40,2810408009,1
184484,6/28/2015 9:16,9/3/2015 17:57,57,GHSJPCOGYXAJL,SEO,Chrome,M,37,28025613.28,0
243571,4/15/2015 18:42,7/19/2015 4:12,67,AKORITYGSUBHI,Ads,Safari,M,45,2245395954,0
49550,1/3/2015 7:08,1/3/2015 7:08,21,PKSEWALMTHOCS,SEO,Chrome,F,36,2181933260,1
389843,3/4/2015 0:27,5/14/2015 18:10,9,YYQJJAKWLVOFO,Direct,IE,M,43,2940985166,0
383540,5/27/2015 12:25,7/7/2015 12:29,11,ABPUJBFONNGQL,Ads,FireFox,F,46,1989761769,1
396727,1/12/2015 3:50,3/1/2015 19:21,18,YTIHPITHBRWEI,Ads,IE,M,26,2248022300,0
62085,1/1/2015 7:57,1/1/2015 7:57,42,GPEAKZCCMDLQS,Direct,Chrome,M,34,2895731389,1
15070,1/8/2015 13:57,1/8/2015 13:57,28,XLRNIGQTOONQM,SEO,Chrome,M,36,3154943612,1
227882,2/28/2015 6:17,4/9/2015 11:53,52,VZDSFJDTJUELF,Ads,IE,M,26,208892536.4,0
294062,5/29/2015 11:13,8/31/2015 3:33,43,ZAWYVJSKHFACK,Ads,Safari,F,30,1893842259,0
272205,2/18/2015 14:27,5/17/2015 8:50,53,FEQDVIWKDWGFD,SEO,IE,F,34,3059718990,0
18669,7/13/2015 12:53,7/14/2015 23:48,44,SONRQXNNQOYYI,SEO,FireFox,F,32,1642328410,0
322661,3/9/2015 0:36,6/3/2015 4:09,47,MEVBHDUKAJATW,Ads,Safari,F,28,3490333545,0
85636,8/15/2015 23:42,9/28/2015 3:18,17,DRBNUASAYHUAG,Ads,Chrome,F,26,27068505.15,0
371259,7/21/2015 21:14,10/3/2015 15:19,28,DOLAEWZETKFUD,Ads,FireFox,F,26,488502778.6,0
261373,1/17/2015 9:45,5/3/2015 9:50,59,XUOEBRBYYDJRH,Ads,Chrome,F,32,1258901283,0
16158,1/9/2015 2:30,1/9/2015 2:30,52,ADEDUDCYQMYTI,Ads,Chrome,F,41,2664871854,1
284676,3/13/2015 0:14,5/22/2015 2:21,35,XBMSSAAUOUQVJ,SEO,Safari,F,42,2215042336,0
29936,1/7/2015 6:37,4/1/2015 16:51,50,XYTQNTXARINZC,Ads,Chrome,M,44,3330328454,0
336819,2/25/2015 1:27,4/30/2015 9:19,26,BLDFLFNNPLLYI,SEO,FireFox,M,18,3235589046,0
178153,5/5/2015 2:09,7/7/2015 2:52,58,PLIAQAFDFHPCN,SEO,Safari,F,37,2801060200,0
84806,1/12/2015 14:03,2/16/2015 23:33,25,GEBFWLPKLEGSY,Ads,Chrome,F,25,3102365111,0
72791,5/10/2015 14:40,6/13/2015 16:59,27,ARAJIVJTXRAQD,Ads,FireFox,F,56,2841407586,0
171206,2/11/2015 18:22,3/12/2015 20:39,36,WTLITQYIZQBZZ,Direct,IE,F,28,2497702745,0
87161,7/12/2015 18:16,10/12/2015 1:22,19,KYICWLCXMEOEX,SEO,Chrome,M,36,2870724218,0
388236,1/2/2015 8:42,1/2/2015 8:42,49,HGUNPQQAKZEKT,Ads,Chrome,M,27,1968521463,1
265515,7/9/2015 13:04,7/21/2015 6:38,30,KLGQJJNXJLUJL,Ads,Chrome,M,18,498218492.7,1
213025,1/3/2015 15:39,1/3/2015 15:39,34,SVBTHANVPQCJX,SEO,Safari,M,49,3359812148,1
230867,1/2/2015 11:21,1/2/2015 11:21,64,TTXUVRWUEHCQX,Ads,FireFox,F,22,69885795.33,1
104361,1/19/2015 0:53,4/10/2015 6:42,9,JAVTCFVHSRDHN,Ads,Safari,M,32,717730846.5,0
311714,4/15/2015 9:27,5/23/2015 15:33,61,COARXDVIVZVKN,SEO,IE,F,30,4001963415,0
193450,2/4/2015 15:20,4/2/2015 23:51,26,AIELTPWEZSUWK,SEO,Safari,M,44,3391650123,0
217821,1/10/2015 22:44,1/10/2015 22:44,32,XNFWKLRLCXBXM,SEO,Chrome,M,41,3030775184,1
44417,5/17/2015 1:30,7/15/2015 16:18,24,DNRRFTVQYPRHO,Ads,Chrome,F,24,1335231594,0
313165,8/17/2015 5:34,11/26/2015 4:37,56,GCQBCJXWYWELQ,Ads,IE,M,30,3123741528,0
216286,4/26/2015 3:23,6/8/2015 10:39,34,UBYOLKAMJXWQW,Ads,Chrome,F,32,574737373.4,0
320787,1/20/2015 13:36,4/30/2015 21:23,49,HUWBPQDPPOCYX,Ads,Chrome,M,42,1444980679,0
112574,6/5/2015 4:07,6/25/2015 8:09,26,HESIJTPZGNWTT,Ads,Chrome,M,21,2983944598,0
47301,7/6/2015 8:30,9/20/2015 3:50,29,IKOGFYNOGSALH,Ads,Safari,M,42,540284978.6,0
314479,5/16/2015 5:06,6/14/2015 14:37,27,GVZBMJHVGJQFF,SEO,Chrome,M,23,2210508478,0
242671,4/8/2015 7:41,6/8/2015 0:33,10,CTGESNGXHBCDD,Ads,Chrome,M,26,2123979686,0
209416,1/11/2015 3:34,1/11/2015 3:34,37,ZLINYCBCGUIEM,SEO,FireFox,M,41,2058991227,1
350528,5/18/2015 22:47,5/27/2015 21:31,22,QBNRXOXZOXVWZ,Ads,Safari,F,33,214747254.6,0
333830,1/2/2015 15:47,1/2/2015 15:47,47,HFLELVHGLFBXQ,Direct,Chrome,F,31,1537339184,1
167397,7/21/2015 0:18,8/16/2015 15:03,44,DVVIPXVVRVZGV,Ads,FireFox,M,28,4236808682,0
170470,1/28/2015 18:15,3/23/2015 5:50,22,FGXHIIXBREYGN,Ads,Chrome,F,24,1678910275,0
12904,6/4/2015 23:22,10/2/2015 14:49,48,VLGVGMZQQBYWK,Direct,Chrome,M,29,3621807044,0
52289,6/1/2015 10:35,6/28/2015 4:21,16,PCXLSZWGHTUYQ,SEO,Chrome,M,34,2426453134,0
237690,6/29/2015 18:19,9/9/2015 18:32,23,DTACQIHOOUBMR,SEO,FireFox,F,33,482144983.3,0
296398,6/5/2015 7:44,8/3/2015 2:57,21,ONTZZACYGWUFQ,Direct,Safari,M,27,3468219735,0
201435,6/9/2015 13:17,9/26/2015 12:47,44,KPZPSOENVTYJH,Ads,Chrome,M,41,931520697.1,0
13106,6/13/2015 6:28,8/29/2015 0:55,41,BQXABIHSRHUWL,Ads,IE,M,49,2410240200,0
297035,2/25/2015 15:27,4/2/2015 20:41,47,PNOWZHZEPDLJE,Direct,Chrome,F,27,2575139229,0
158397,6/15/2015 16:01,9/13/2015 11:26,76,OOSRSLIRWZJXH,Direct,IE,F,53,435166357.8,0
94943,6/27/2015 4:25,8/16/2015 11:56,75,UXYYZLHEYNOLS,SEO,Safari,F,32,421815708.4,0
209284,3/21/2015 12:41,4/14/2015 23:46,45,WFSFFDOYIAVUB,Direct,Chrome,M,47,3693934859,0
194532,5/27/2015 1:52,6/9/2015 15:29,39,YNBDOMUVRCZSQ,Direct,Chrome,F,25,4071561219,0
77660,4/21/2015 3:09,6/17/2015 0:59,28,QKUZVJRBWGYAR,Ads,FireFox,M,42,3665430997,0
28978,7/8/2015 13:49,10/27/2015 2:29,72,PUIPDHDQAMNYV,SEO,Chrome,M,23,3353121907,0
130431,7/9/2015 21:32,10/30/2015 15:12,49,EKGBXQWUNSMPC,Ads,Chrome,M,30,1531745979,0
390727,5/26/2015 8:04,9/20/2015 3:37,56,LQQBEHPNTALYG,Direct,FireFox,M,36,3716143764,1
317363,4/18/2015 23:05,6/28/2015 8:03,60,ALPVZMGLBJXOV,SEO,FireFox,F,31,2780766508,0
148138,8/16/2015 11:07,8/28/2015 0:28,40,BNQSRZJIBDSWJ,Direct,IE,M,39,3589372451,0
188789,3/4/2015 4:55,3/6/2015 21:35,24,XOIXVMISKGXQT,SEO,Safari,F,34,4008466912,0
84098,6/5/2015 23:04,7/3/2015 17:07,35,JRMBEBZDRBLHL,Ads,Chrome,M,61,3284041386,0
186520,5/28/2015 10:55,9/2/2015 13:35,40,BQLOXCWRTDTVS,SEO,IE,M,56,328503781.2,0
383112,7/15/2015 15:32,8/22/2015 7:48,19,THIZZDXGCUTIQ,Ads,Safari,F,35,3242010024,0
80316,2/12/2015 15:35,4/22/2015 2:19,52,XWXBJYWQGWBLA,Direct,Chrome,M,49,1278896690,0
21091,3/31/2015 12:50,5/15/2015 14:50,66,PUASPSMLUCIKD,Ads,Safari,M,40,2857920227,0
277621,5/13/2015 6:27,7/23/2015 23:35,29,TSFHKCKFGKENH,Ads,Chrome,F,24,1481548269,0
287106,5/25/2015 11:32,6/17/2015 7:45,66,PVILFEPBAKDBJ,Ads,Chrome,F,43,745314047,0
343906,4/27/2015 23:36,7/15/2015 5:50,67,GBAQGLKXLCOTI,Direct,FireFox,M,41,2376829882,0
220430,2/1/2015 20:03,3/13/2015 0:24,15,OCFNLAWQYOZMZ,Ads,FireFox,M,32,1261791486,0
50023,1/14/2015 10:49,5/7/2015 11:22,47,RJMBJSAMEUPGI,Direct,Chrome,F,34,4275296177,0
273976,1/15/2015 6:28,2/11/2015 19:08,43,NNNPIOYVOKSGT,Ads,Chrome,M,40,4255557459,0
28439,6/4/2015 21:42,9/6/2015 10:33,35,STHIFKYPORHBF,Ads,IE,M,43,3044393932,0
388808,1/30/2015 12:33,5/21/2015 20:35,40,TMEOAWUWSPHCI,Ads,IE,M,27,3343977546,0
134953,6/23/2015 21:18,7/16/2015 11:10,52,GCPJJVBHNLZJM,SEO,IE,M,41,720151583.3,0
381787,6/8/2015 17:33,9/2/2015 17:03,65,OBOVTGHTEJAPC,SEO,Opera,M,26,664591173.4,0
96724,7/8/2015 12:30,10/9/2015 22:20,29,LWRDWOABTZDKM,Direct,Chrome,M,22,2582943483,1
258930,1/8/2015 0:24,1/8/2015 0:24,23,HCOIHGCTXBZIZ,Ads,FireFox,M,32,828416954.3,1
51467,2/12/2015 23:13,3/1/2015 20:24,29,FADZLHNMKDEDD,Direct,FireFox,F,49,3625913089,0
254728,4/8/2015 10:16,7/28/2015 13:08,26,JPMVJFWUYBRLX,Direct,IE,F,28,3659865955,0
119177,1/3/2015 12:52,1/3/2015 12:52,38,EZENSUHMPLOIW,Ads,Chrome,M,27,215270003.2,1
48485,7/28/2015 21:43,11/8/2015 3:28,32,GFIZVNBLRHCPL,SEO,Chrome,M,30,3422915135,0
120874,5/4/2015 8:12,7/13/2015 14:43,27,LXXFFDJZBJVRA,SEO,Safari,M,41,4023355172,0
108953,1/27/2015 13:04,4/23/2015 5:41,45,GTMYPJRPSIALC,Ads,IE,F,27,1486769014,0
195853,1/9/2015 20:46,3/3/2015 5:11,89,CFDFLRJJOHFTA,Ads,Chrome,F,26,3547191234,0
390347,6/4/2015 13:40,8/14/2015 3:12,22,MTKCPXYMGJIDZ,Ads,Chrome,M,18,3354523670,0
277457,2/11/2015 2:54,2/27/2015 12:28,29,VBPMGODPIEVIQ,Direct,Safari,F,32,3973901171,0
367365,4/8/2015 10:05,5/29/2015 15:42,31,JTQSHMXIMOPAP,SEO,Safari,F,31,744063145.3,0
27899,4/5/2015 1:28,6/21/2015 12:23,27,TWRFBLDJJBGEY,SEO,Chrome,M,30,4122649870,0
69892,3/8/2015 6:19,4/29/2015 23:15,68,FNDVLMCIBIIKF,SEO,Chrome,M,27,830058961.8,0
147057,7/2/2015 15:27,7/30/2015 4:13,55,UEPYVZQSYCGHQ,SEO,Chrome,M,36,2999127704,0
300293,1/29/2015 21:49,4/19/2015 9:39,49,QMCHCOAWWUZRD,Ads,IE,F,32,3650891164,0
203578,6/13/2015 9:09,9/6/2015 1:46,11,RHHZYDBBATQRR,Ads,IE,M,50,2781378944,1
143404,5/24/2015 11:51,8/8/2015 19:21,49,SDDZECIZVWZWX,SEO,IE,M,22,1413136808,0
131754,5/31/2015 20:44,9/23/2015 19:11,26,CYXLVNNJTSQVC,Ads,IE,M,38,172514787.6,0
382575,5/26/2015 23:26,9/22/2015 16:33,9,KDAUDJLZMCWKN,Direct,Chrome,M,23,1838111891,0
181125,3/23/2015 21:01,6/6/2015 18:10,24,FUQKXGFOJAKHD,SEO,Safari,F,27,198278118.2,0
133141,3/30/2015 12:35,4/28/2015 20:58,73,NVBLOZBYUALQF,Ads,IE,F,39,1138451613,0
332810,6/2/2015 23:27,8/4/2015 14:16,15,QNPWEMNHTOOJW,Ads,Chrome,M,23,2385991213,0
385646,1/6/2015 6:37,1/6/2015 6:37,20,HZFILABOSVDDR,SEO,Chrome,F,19,2093590370,1
329611,8/16/2015 17:09,10/14/2015 19:25,22,JIJXCNQABPLGR,SEO,FireFox,M,28,540588371,0
40517,4/29/2015 20:01,7/27/2015 3:36,38,QSPBYFFOGUYRM,Ads,Safari,M,25,1382950948,0
386632,7/26/2015 2:27,8/25/2015 8:02,32,QRGFDUORVQTAL,Ads,Chrome,M,20,3725727056,0
325730,7/6/2015 8:48,9/11/2015 21:15,46,RQWGTAZLWBXJL,Direct,Chrome,F,42,829742741.7,0
313642,6/24/2015 19:36,7/26/2015 13:46,39,KUIUASIUJNZTP,SEO,FireFox,M,55,3830272677,0
372055,1/30/2015 4:04,2/10/2015 13:56,11,BWLUIQDIMKIVQ,Ads,FireFox,M,39,1857882252,0
96710,6/1/2015 23:57,6/24/2015 19:38,38,DUQGNMYKNFETP,SEO,Safari,M,29,554278986,0
286941,2/5/2015 15:48,5/3/2015 17:26,51,QPBRHWLPLSVRN,SEO,FireFox,M,35,1885217255,0
320441,7/25/2015 11:04,11/4/2015 2:36,41,CQXKNMEMUWIGI,Direct,FireFox,M,28,1922635279,0
234367,3/15/2015 8:23,6/3/2015 17:38,39,VWMTZORBKNIVT,Ads,Chrome,M,25,1202317690,0
5670,8/6/2015 20:38,10/15/2015 12:56,30,QTHPKLZKNIIWC,Ads,Chrome,F,32,2974612808,0
90957,5/5/2015 9:02,5/14/2015 21:32,12,NCIGQZHKCEHVE,SEO,FireFox,F,30,3413156929,0
247752,4/17/2015 7:19,6/17/2015 10:01,39,XNYQZRHSHLXDB,Direct,Safari,F,34,2956064181,0
89152,7/18/2015 23:43,8/16/2015 22:08,49,PZGSUNGJBTAIR,Ads,Chrome,F,33,2607316029,0
3760,1/4/2015 3:01,3/22/2015 9:56,30,YYDWWXHJLTRKH,SEO,Chrome,F,29,1377660363,0
237663,1/16/2015 15:16,5/2/2015 19:40,29,JBKWYUCSFQHEP,Direct,Chrome,M,30,951239912.3,0
97075,1/20/2015 15:21,2/24/2015 11:59,34,NYFLCGCRIYPXS,SEO,Chrome,F,23,1017433432,0
11891,4/29/2015 12:36,8/11/2015 15:46,23,VRHHVVAVUUNFU,SEO,IE,M,22,4212450645,0
167846,4/1/2015 13:52,7/5/2015 11:40,17,WHFVLGOHBVLJW,Ads,FireFox,M,33,175043539.8,0
130655,8/6/2015 7:24,10/2/2015 23:22,30,DBASHEKXMRMHG,Ads,IE,M,39,655004018.4,0
386978,1/6/2015 3:27,2/26/2015 14:39,16,JPOIDKKAYYOVZ,Ads,Chrome,F,28,3033473240,0
315434,3/17/2015 6:24,6/16/2015 22:47,44,UIYFACYCMUVAE,Ads,Chrome,F,45,1920932585,0
382315,7/28/2015 3:01,9/3/2015 1:35,10,HGPMRQXLSISQG,Direct,FireFox,F,48,2664031635,0
62152,3/26/2015 9:44,6/20/2015 16:23,37,HHDFBICOXCUDC,Ads,IE,F,44,1396837652,0
363906,3/16/2015 16:07,4/7/2015 10:55,58,UPBXSPJUTLPLW,Ads,FireFox,M,39,2937221457,1
344333,3/7/2015 1:34,5/14/2015 13:58,53,NRMJJVNVESRNL,Ads,Chrome,M,42,1645003740,0
91473,4/29/2015 1:09,5/19/2015 8:09,11,TDNKJLGOEWIDD,Ads,Chrome,M,37,382995179.6,0
252795,6/8/2015 22:50,9/23/2015 22:18,57,RBYYZQNAJYKYC,Ads,Chrome,M,24,584992733.6,0
112509,2/26/2015 22:38,4/8/2015 13:04,29,YMJMHYBDTJXVZ,Direct,FireFox,M,39,2999350915,0
279801,7/9/2015 4:58,10/11/2015 5:20,14,VUFXRATFTZRNU,SEO,Chrome,M,28,437211680.8,0
377030,7/30/2015 22:38,8/20/2015 7:12,22,KYPZFEURTFMUL,SEO,Chrome,M,36,2984770213,0
330555,5/7/2015 12:18,8/20/2015 11:31,37,MLFXFHMSVJBUV,Direct,Safari,F,48,1891877938,0
354963,3/22/2015 17:23,5/2/2015 0:43,21,JNYCXBYOFJBCS,Direct,Chrome,F,41,1856461653,0
27802,3/31/2015 0:30,6/7/2015 13:40,23,SEQYLSVTLKOKQ,Direct,IE,M,21,3005063936,0
281199,3/5/2015 0:21,3/11/2015 9:38,22,YULNUGONVQKYO,SEO,Safari,M,22,2731782877,0
